"precinct","g_iphone","year_week","stops","nonwhite","null_stops","arrests","white","nonwhite_null","borough","iphone","force","nonwhite_force","nonwhite_arrest","high_white","high_crime"
40,51,30,5,5,3,2,0,3,"PBBX",0,1,1,2,FALSE,TRUE
41,51,30,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,FALSE
42,51,30,6,6,1,4,0,1,"PBBX",0,0,0,4,FALSE,FALSE
43,51,30,1,1,0,1,0,0,"PBBX",0,0,0,1,FALSE,TRUE
44,51,30,5,5,4,1,0,4,"PBBX",0,0,0,1,FALSE,TRUE
45,51,30,1,1,1,0,0,1,"PBBX",0,0,0,0,FALSE,FALSE
46,51,30,4,4,4,0,0,4,"PBBX",0,0,0,0,FALSE,TRUE
47,51,30,3,3,3,0,0,3,"PBBX",0,0,0,0,FALSE,TRUE
48,51,30,3,3,3,0,0,3,"PBBX",0,0,0,0,FALSE,TRUE
49,51,30,6,6,6,0,0,6,"PBBX",0,0,0,0,FALSE,FALSE
50,51,30,0,0,0,0,0,0,"PBBX",0,0,0,0,TRUE,FALSE
52,51,30,2,2,1,1,0,1,"PBBX",0,1,1,1,FALSE,TRUE
60,66,30,5,4,2,3,1,2,"PBBS",0,0,0,2,TRUE,FALSE
61,66,30,3,3,0,3,0,0,"PBBS",0,0,0,3,TRUE,TRUE
62,66,30,3,2,2,1,1,2,"PBBS",0,0,0,0,TRUE,FALSE
63,66,30,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
66,66,30,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
67,66,30,4,4,4,0,0,4,"PBBS",0,2,2,0,FALSE,TRUE
68,66,30,2,2,2,0,0,2,"PBBS",0,0,0,0,TRUE,FALSE
69,66,30,2,2,0,2,0,0,"PBBS",0,0,0,2,FALSE,FALSE
70,66,30,6,5,6,0,1,5,"PBBS",0,1,1,0,TRUE,TRUE
71,66,30,3,3,3,0,0,3,"PBBS",0,0,0,0,FALSE,TRUE
72,66,30,0,0,0,0,0,0,"PBBS",0,0,0,0,FALSE,FALSE
73,63,30,2,2,2,0,0,2,"PBBN",0,2,2,0,FALSE,TRUE
75,63,30,4,4,3,1,0,3,"PBBN",0,2,0,1,FALSE,TRUE
76,66,30,2,2,2,0,0,2,"PBBS",0,0,0,0,TRUE,FALSE
77,63,30,4,4,4,0,0,4,"PBBN",0,0,0,0,FALSE,TRUE
78,66,30,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,FALSE
79,63,30,2,2,2,0,0,2,"PBBN",0,0,0,0,TRUE,TRUE
81,63,30,4,4,2,2,0,2,"PBBN",0,0,0,2,FALSE,TRUE
83,63,30,0,0,0,0,0,0,"PBBN",0,0,0,0,FALSE,TRUE
84,63,30,1,1,1,0,0,1,"PBBN",0,0,0,0,TRUE,FALSE
88,63,30,3,1,2,1,2,0,"PBBN",0,1,1,1,TRUE,FALSE
90,63,30,3,3,1,2,0,1,"PBBN",0,0,0,2,TRUE,TRUE
94,63,30,0,0,0,0,0,0,"PBBN",0,0,0,0,TRUE,FALSE
100,69,30,6,6,4,2,0,4,"PBQS",0,0,0,2,TRUE,FALSE
101,69,30,5,5,2,2,0,2,"PBQS",0,0,0,2,FALSE,FALSE
102,69,30,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
103,69,30,5,2,5,0,0,2,"PBQS",0,0,0,0,FALSE,TRUE
104,72,30,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,TRUE
105,69,30,8,8,3,5,0,3,"PBQS",0,0,0,5,FALSE,TRUE
106,69,30,8,7,6,1,1,6,"PBQS",0,0,0,1,FALSE,TRUE
107,69,30,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,FALSE
108,72,30,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,FALSE
109,72,30,2,1,1,1,1,1,"PBQN",0,0,0,0,FALSE,TRUE
110,72,30,7,7,4,3,0,4,"PBQN",0,1,1,3,FALSE,TRUE
111,72,30,5,5,5,0,0,5,"PBQN",0,0,0,0,TRUE,FALSE
112,72,30,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
113,69,30,6,6,4,1,0,4,"PBQS",0,0,0,1,FALSE,TRUE
114,72,30,2,2,1,1,0,1,"PBQN",0,1,1,1,TRUE,TRUE
115,72,30,1,1,1,0,0,1,"PBQN",0,0,0,0,FALSE,TRUE
120,48,30,4,4,2,2,0,2,"PBSI",0,2,0,2,TRUE,FALSE
121,48,30,2,1,1,1,1,0,"PBSI",0,0,0,1,TRUE,FALSE
122,48,30,3,0,3,0,3,0,"PBSI",0,0,0,0,TRUE,FALSE
123,48,30,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
1,56,83,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
5,56,83,0,0,0,0,0,0,"PBMS",1,0,0,0,FALSE,FALSE
6,56,83,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,TRUE
7,56,83,1,1,0,1,0,0,"PBMS",1,0,0,1,FALSE,FALSE
9,56,83,2,2,2,0,0,2,"PBMS",1,2,2,0,TRUE,TRUE
10,56,83,5,4,4,1,1,3,"PBMS",1,0,0,1,TRUE,FALSE
13,56,83,4,4,4,0,0,4,"PBMS",1,0,0,0,TRUE,TRUE
14,56,83,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,TRUE
17,56,83,2,2,0,2,0,0,"PBMS",1,2,0,2,TRUE,FALSE
18,56,83,2,1,1,1,1,1,"PBMS",1,0,0,0,TRUE,TRUE
19,62,83,4,3,3,0,1,2,"PBMN",1,1,1,0,TRUE,TRUE
20,62,83,0,0,0,0,0,0,"PBMN",1,0,0,0,TRUE,FALSE
22,62,83,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
23,62,83,5,5,4,1,0,4,"PBMN",1,2,2,1,FALSE,FALSE
24,62,83,4,4,1,2,0,1,"PBMN",1,0,0,2,TRUE,FALSE
25,62,83,3,3,3,0,0,3,"PBMN",1,2,0,0,FALSE,FALSE
26,62,83,6,6,1,4,0,1,"PBMN",1,1,1,4,TRUE,FALSE
28,62,83,1,1,1,0,0,1,"PBMN",1,0,0,0,FALSE,FALSE
30,62,83,6,6,6,0,0,6,"PBMN",1,0,0,0,FALSE,FALSE
32,62,83,2,2,1,1,0,1,"PBMN",1,1,1,1,FALSE,FALSE
33,62,83,5,5,4,1,0,4,"PBMN",1,1,1,1,FALSE,FALSE
34,62,83,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
40,51,83,7,7,6,1,0,6,"PBBX",1,0,0,1,FALSE,TRUE
41,51,83,2,2,1,1,0,1,"PBBX",1,0,0,1,FALSE,FALSE
42,51,83,3,3,3,0,0,3,"PBBX",1,0,0,0,FALSE,FALSE
43,51,83,12,12,11,1,0,11,"PBBX",1,0,0,1,FALSE,TRUE
44,51,83,5,5,3,2,0,3,"PBBX",1,1,1,2,FALSE,TRUE
45,51,83,8,6,7,1,2,5,"PBBX",1,0,0,1,FALSE,FALSE
46,51,83,3,2,1,2,0,0,"PBBX",1,1,1,2,FALSE,TRUE
47,51,83,0,0,0,0,0,0,"PBBX",1,0,0,0,FALSE,TRUE
48,51,83,2,2,2,0,0,2,"PBBX",1,0,0,0,FALSE,TRUE
49,51,83,2,2,2,0,0,2,"PBBX",1,0,0,0,FALSE,FALSE
50,51,83,2,2,2,0,0,2,"PBBX",1,0,0,0,TRUE,FALSE
52,51,83,5,1,5,0,0,1,"PBBX",1,1,1,0,FALSE,TRUE
60,66,83,9,8,7,2,1,7,"PBBS",1,1,1,1,TRUE,FALSE
61,66,83,2,0,2,0,2,0,"PBBS",1,0,0,0,TRUE,TRUE
62,66,83,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
63,66,83,5,5,2,3,0,2,"PBBS",1,0,0,3,TRUE,FALSE
66,66,83,2,1,1,1,1,1,"PBBS",1,0,0,0,TRUE,FALSE
67,66,83,12,12,12,0,0,12,"PBBS",1,0,0,0,FALSE,TRUE
68,66,83,2,0,2,0,2,0,"PBBS",1,1,0,0,TRUE,FALSE
69,66,83,2,2,2,0,0,2,"PBBS",1,0,0,0,FALSE,FALSE
70,66,83,1,1,1,0,0,1,"PBBS",1,0,0,0,TRUE,TRUE
71,66,83,0,0,0,0,0,0,"PBBS",1,0,0,0,FALSE,TRUE
72,66,83,3,3,1,2,0,1,"PBBS",1,0,0,2,FALSE,FALSE
73,63,83,3,3,2,1,0,2,"PBBN",1,0,0,1,FALSE,TRUE
75,63,83,15,15,5,5,0,5,"PBBN",1,1,1,5,FALSE,TRUE
76,66,83,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
77,63,83,1,1,1,0,0,1,"PBBN",1,0,0,0,FALSE,TRUE
78,66,83,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
79,63,83,7,7,4,1,0,4,"PBBN",1,0,0,1,TRUE,TRUE
81,63,83,1,1,1,0,0,1,"PBBN",1,0,0,0,FALSE,TRUE
83,63,83,1,1,0,1,0,0,"PBBN",1,0,0,1,FALSE,TRUE
84,63,83,2,2,2,0,0,2,"PBBN",1,0,0,0,TRUE,FALSE
88,63,83,3,3,3,0,0,3,"PBBN",1,0,0,0,TRUE,FALSE
90,63,83,3,3,1,2,0,1,"PBBN",1,0,0,2,TRUE,TRUE
94,63,83,1,0,1,0,1,0,"PBBN",1,0,0,0,TRUE,FALSE
100,69,83,5,3,3,2,2,2,"PBQS",1,0,0,1,TRUE,FALSE
101,69,83,1,1,1,0,0,1,"PBQS",1,1,1,0,FALSE,FALSE
102,69,83,4,4,3,1,0,3,"PBQS",1,0,0,1,FALSE,TRUE
103,69,83,0,0,0,0,0,0,"PBQS",1,0,0,0,FALSE,TRUE
104,72,83,3,0,3,0,3,0,"PBQN",1,0,0,0,TRUE,TRUE
105,69,83,1,1,1,0,0,1,"PBQS",1,0,0,0,FALSE,TRUE
106,69,83,0,0,0,0,0,0,"PBQS",1,0,0,0,FALSE,TRUE
107,69,83,7,7,4,2,0,4,"PBQS",1,0,0,2,FALSE,FALSE
108,72,83,2,1,2,0,1,1,"PBQN",1,0,0,0,FALSE,FALSE
109,72,83,4,2,4,0,2,2,"PBQN",1,3,2,0,FALSE,TRUE
110,72,83,5,4,1,4,1,1,"PBQN",1,0,0,3,FALSE,TRUE
111,72,83,2,1,2,0,1,1,"PBQN",1,1,1,0,TRUE,FALSE
112,72,83,0,0,0,0,0,0,"PBQN",1,0,0,0,TRUE,FALSE
113,69,83,5,5,2,3,0,2,"PBQS",1,2,2,3,FALSE,TRUE
114,72,83,5,5,1,4,0,1,"PBQN",1,0,0,4,TRUE,TRUE
115,72,83,0,0,0,0,0,0,"PBQN",1,0,0,0,FALSE,TRUE
120,48,83,3,3,3,0,0,3,"PBSI",1,3,1,0,TRUE,FALSE
121,48,83,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
122,48,83,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
123,48,83,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
1,56,31,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
5,56,31,3,3,1,2,0,1,"PBMS",0,0,0,2,FALSE,FALSE
6,56,31,3,3,2,1,0,2,"PBMS",0,0,0,1,TRUE,TRUE
7,56,31,1,1,1,0,0,1,"PBMS",0,0,0,0,FALSE,FALSE
9,56,31,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
10,56,31,1,1,0,1,0,0,"PBMS",0,1,1,1,TRUE,FALSE
13,56,31,3,3,2,1,0,2,"PBMS",0,0,0,1,TRUE,TRUE
14,56,31,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
17,56,31,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
18,56,31,2,1,1,1,0,0,"PBMS",0,0,0,1,TRUE,TRUE
19,62,31,1,1,1,0,0,1,"PBMN",0,0,0,0,TRUE,TRUE
20,62,31,1,1,0,1,0,0,"PBMN",0,0,0,1,TRUE,FALSE
22,62,31,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,31,6,6,5,0,0,5,"PBMN",0,0,0,0,FALSE,FALSE
24,62,31,3,3,2,1,0,2,"PBMN",0,0,0,1,TRUE,FALSE
25,62,31,2,2,1,1,0,1,"PBMN",0,0,0,1,FALSE,FALSE
26,62,31,0,0,0,0,0,0,"PBMN",0,0,0,0,TRUE,FALSE
28,62,31,3,3,3,0,0,3,"PBMN",0,1,1,0,FALSE,FALSE
30,62,31,2,2,0,2,0,0,"PBMN",0,1,1,2,FALSE,FALSE
32,62,31,2,2,1,1,0,1,"PBMN",0,1,1,1,FALSE,FALSE
33,62,31,3,3,3,0,0,3,"PBMN",0,0,0,0,FALSE,FALSE
34,62,31,6,5,6,0,0,5,"PBMN",0,0,0,0,FALSE,FALSE
40,51,31,4,4,3,1,0,3,"PBBX",0,0,0,1,FALSE,TRUE
41,51,31,6,6,5,1,0,5,"PBBX",0,0,0,1,FALSE,FALSE
42,51,31,3,3,3,0,0,3,"PBBX",0,0,0,0,FALSE,FALSE
43,51,31,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,TRUE
44,51,31,3,3,2,1,0,2,"PBBX",0,0,0,1,FALSE,TRUE
45,51,31,2,0,2,0,2,0,"PBBX",0,0,0,0,FALSE,FALSE
46,51,31,8,8,3,3,0,3,"PBBX",0,0,0,3,FALSE,TRUE
47,51,31,7,7,7,0,0,7,"PBBX",0,2,2,0,FALSE,TRUE
48,51,31,6,5,3,3,1,2,"PBBX",0,0,0,3,FALSE,TRUE
49,51,31,3,3,2,1,0,2,"PBBX",0,0,0,1,FALSE,FALSE
50,51,31,2,2,2,0,0,2,"PBBX",0,1,1,0,TRUE,FALSE
52,51,31,10,10,8,2,0,8,"PBBX",0,1,1,2,FALSE,TRUE
60,66,31,2,1,1,1,1,0,"PBBS",0,2,0,1,TRUE,FALSE
61,66,31,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,TRUE
62,66,31,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,FALSE
63,66,31,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
66,66,31,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
67,66,31,2,2,2,0,0,2,"PBBS",0,1,1,0,FALSE,TRUE
68,66,31,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
69,66,31,4,4,3,1,0,3,"PBBS",0,4,1,1,FALSE,FALSE
70,66,31,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,TRUE
71,66,31,4,4,4,0,0,4,"PBBS",0,1,1,0,FALSE,TRUE
72,66,31,0,0,0,0,0,0,"PBBS",0,0,0,0,FALSE,FALSE
73,63,31,6,6,5,1,0,5,"PBBN",0,1,1,1,FALSE,TRUE
75,63,31,1,1,1,0,0,1,"PBBN",0,0,0,0,FALSE,TRUE
76,66,31,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
77,63,31,1,1,0,0,0,0,"PBBN",0,0,0,0,FALSE,TRUE
78,66,31,3,2,2,1,1,1,"PBBS",0,0,0,1,TRUE,FALSE
79,63,31,2,2,1,0,0,1,"PBBN",0,1,1,0,TRUE,TRUE
81,63,31,2,2,2,0,0,2,"PBBN",0,1,1,0,FALSE,TRUE
83,63,31,1,1,1,0,0,1,"PBBN",0,1,1,0,FALSE,TRUE
84,63,31,4,3,3,1,1,3,"PBBN",0,2,0,0,TRUE,FALSE
88,63,31,0,0,0,0,0,0,"PBBN",0,0,0,0,TRUE,FALSE
90,63,31,4,4,3,1,0,3,"PBBN",0,1,1,1,TRUE,TRUE
94,63,31,3,2,3,0,1,2,"PBBN",0,0,0,0,TRUE,FALSE
100,69,31,6,5,3,3,1,3,"PBQS",0,0,0,2,TRUE,FALSE
101,69,31,1,1,1,0,0,1,"PBQS",0,0,0,0,FALSE,FALSE
102,69,31,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
103,69,31,2,1,2,0,0,1,"PBQS",0,0,0,0,FALSE,TRUE
104,72,31,3,3,3,0,0,3,"PBQN",0,0,0,0,TRUE,TRUE
105,69,31,1,1,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
106,69,31,2,1,1,1,1,1,"PBQS",0,0,0,0,FALSE,TRUE
107,69,31,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,FALSE
108,72,31,1,0,1,0,1,0,"PBQN",0,0,0,0,FALSE,FALSE
109,72,31,3,3,3,0,0,3,"PBQN",0,0,0,0,FALSE,TRUE
110,72,31,5,5,2,3,0,2,"PBQN",0,2,0,3,FALSE,TRUE
111,72,31,10,2,10,0,6,2,"PBQN",0,0,0,0,TRUE,FALSE
112,72,31,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
113,69,31,2,2,1,1,0,1,"PBQS",0,1,1,1,FALSE,TRUE
114,72,31,17,10,15,2,4,9,"PBQN",0,3,0,1,TRUE,TRUE
115,72,31,3,3,3,0,0,3,"PBQN",0,0,0,0,FALSE,TRUE
120,48,31,5,4,5,0,1,4,"PBSI",0,0,0,0,TRUE,FALSE
121,48,31,1,1,1,0,0,1,"PBSI",0,1,1,0,TRUE,FALSE
122,48,31,1,0,0,1,1,0,"PBSI",0,1,0,0,TRUE,FALSE
123,48,31,2,2,2,0,0,2,"PBSI",0,0,0,0,TRUE,FALSE
1,56,84,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
5,56,84,2,2,1,1,0,1,"PBMS",1,1,1,1,FALSE,FALSE
6,56,84,2,1,1,1,1,0,"PBMS",1,1,0,1,TRUE,TRUE
7,56,84,1,1,0,1,0,0,"PBMS",1,0,0,1,FALSE,FALSE
9,56,84,1,1,1,0,0,1,"PBMS",1,0,0,0,TRUE,TRUE
10,56,84,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
13,56,84,8,5,6,1,3,3,"PBMS",1,3,0,1,TRUE,TRUE
14,56,84,4,3,3,1,1,2,"PBMS",1,0,0,1,TRUE,TRUE
17,56,84,1,1,1,0,0,1,"PBMS",1,0,0,0,TRUE,FALSE
18,56,84,2,2,2,0,0,2,"PBMS",1,0,0,0,TRUE,TRUE
19,62,84,3,3,0,3,0,0,"PBMN",1,0,0,3,TRUE,TRUE
20,62,84,2,2,1,1,0,1,"PBMN",1,2,2,1,TRUE,FALSE
22,62,84,2,2,1,0,0,1,"PBMN",1,1,1,0,FALSE,FALSE
23,62,84,2,2,1,1,0,1,"PBMN",1,1,1,1,FALSE,FALSE
24,62,84,4,4,3,1,0,3,"PBMN",1,1,1,1,TRUE,FALSE
25,62,84,12,11,6,3,1,6,"PBMN",1,0,0,2,FALSE,FALSE
26,62,84,1,1,1,0,0,1,"PBMN",1,0,0,0,TRUE,FALSE
28,62,84,2,2,2,0,0,2,"PBMN",1,1,1,0,FALSE,FALSE
30,62,84,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
32,62,84,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
33,62,84,2,2,2,0,0,2,"PBMN",1,1,1,0,FALSE,FALSE
34,62,84,8,6,7,1,2,5,"PBMN",1,0,0,1,FALSE,FALSE
40,51,84,8,8,3,5,0,3,"PBBX",1,1,1,5,FALSE,TRUE
41,51,84,0,0,0,0,0,0,"PBBX",1,0,0,0,FALSE,FALSE
42,51,84,2,2,1,1,0,1,"PBBX",1,0,0,1,FALSE,FALSE
43,51,84,13,12,11,2,1,10,"PBBX",1,0,0,2,FALSE,TRUE
44,51,84,2,2,2,0,0,2,"PBBX",1,0,0,0,FALSE,TRUE
45,51,84,5,2,5,0,3,2,"PBBX",1,1,1,0,FALSE,FALSE
46,51,84,8,8,3,5,0,3,"PBBX",1,0,0,5,FALSE,TRUE
47,51,84,3,3,3,0,0,3,"PBBX",1,0,0,0,FALSE,TRUE
48,51,84,2,2,0,2,0,0,"PBBX",1,1,1,2,FALSE,TRUE
49,51,84,4,4,3,1,0,3,"PBBX",1,0,0,1,FALSE,FALSE
50,51,84,1,1,1,0,0,1,"PBBX",1,0,0,0,TRUE,FALSE
52,51,84,8,7,3,5,1,2,"PBBX",1,1,1,5,FALSE,TRUE
60,66,84,5,4,2,3,1,2,"PBBS",1,0,0,2,TRUE,FALSE
61,66,84,1,1,1,0,0,1,"PBBS",1,0,0,0,TRUE,TRUE
62,66,84,2,2,2,0,0,2,"PBBS",1,1,1,0,TRUE,FALSE
63,66,84,6,6,6,0,0,6,"PBBS",1,0,0,0,TRUE,FALSE
66,66,84,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
67,66,84,4,4,1,3,0,1,"PBBS",1,1,1,3,FALSE,TRUE
68,66,84,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
69,66,84,3,3,3,0,0,3,"PBBS",1,0,0,0,FALSE,FALSE
70,66,84,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,TRUE
71,66,84,4,4,4,0,0,4,"PBBS",1,1,1,0,FALSE,TRUE
72,66,84,3,2,1,2,1,1,"PBBS",1,1,0,1,FALSE,FALSE
73,63,84,18,18,11,5,0,11,"PBBN",1,1,1,5,FALSE,TRUE
75,63,84,6,5,2,3,1,1,"PBBN",1,1,1,3,FALSE,TRUE
76,66,84,2,2,2,0,0,2,"PBBS",1,2,2,0,TRUE,FALSE
77,63,84,0,0,0,0,0,0,"PBBN",1,0,0,0,FALSE,TRUE
78,66,84,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
79,63,84,15,15,11,3,0,11,"PBBN",1,0,0,3,TRUE,TRUE
81,63,84,7,7,6,1,0,6,"PBBN",1,1,1,1,FALSE,TRUE
83,63,84,1,1,1,0,0,1,"PBBN",1,0,0,0,FALSE,TRUE
84,63,84,1,0,1,0,1,0,"PBBN",1,0,0,0,TRUE,FALSE
88,63,84,1,1,0,1,0,0,"PBBN",1,0,0,1,TRUE,FALSE
90,63,84,5,5,5,0,0,5,"PBBN",1,0,0,0,TRUE,TRUE
94,63,84,0,0,0,0,0,0,"PBBN",1,0,0,0,TRUE,FALSE
100,69,84,5,5,4,1,0,4,"PBQS",1,0,0,1,TRUE,FALSE
101,69,84,1,1,1,0,0,1,"PBQS",1,0,0,0,FALSE,FALSE
102,69,84,0,0,0,0,0,0,"PBQS",1,0,0,0,FALSE,TRUE
103,69,84,5,5,3,2,0,3,"PBQS",1,1,1,2,FALSE,TRUE
104,72,84,3,0,3,0,3,0,"PBQN",1,1,0,0,TRUE,TRUE
105,69,84,0,0,0,0,0,0,"PBQS",1,0,0,0,FALSE,TRUE
106,69,84,1,1,1,0,0,1,"PBQS",1,0,0,0,FALSE,TRUE
107,69,84,0,0,0,0,0,0,"PBQS",1,0,0,0,FALSE,FALSE
108,72,84,2,2,1,0,0,1,"PBQN",1,0,0,0,FALSE,FALSE
109,72,84,5,4,4,1,1,4,"PBQN",1,1,1,0,FALSE,TRUE
110,72,84,3,3,1,2,0,1,"PBQN",1,0,0,2,FALSE,TRUE
111,72,84,1,1,0,1,0,0,"PBQN",1,1,1,1,TRUE,FALSE
112,72,84,0,0,0,0,0,0,"PBQN",1,0,0,0,TRUE,FALSE
113,69,84,0,0,0,0,0,0,"PBQS",1,0,0,0,FALSE,TRUE
114,72,84,3,3,3,0,0,3,"PBQN",1,0,0,0,TRUE,TRUE
115,72,84,12,11,6,6,1,5,"PBQN",1,0,0,6,FALSE,TRUE
120,48,84,2,1,2,0,1,1,"PBSI",1,0,0,0,TRUE,FALSE
121,48,84,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
122,48,84,2,2,0,2,0,0,"PBSI",1,0,0,2,TRUE,FALSE
123,48,84,1,1,1,0,0,1,"PBSI",1,0,0,0,TRUE,FALSE
1,56,32,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
5,56,32,0,0,0,0,0,0,"PBMS",0,0,0,0,FALSE,FALSE
6,56,32,2,1,1,1,1,0,"PBMS",0,1,0,1,TRUE,TRUE
7,56,32,3,2,2,1,1,1,"PBMS",0,0,0,1,FALSE,FALSE
9,56,32,5,5,2,3,0,2,"PBMS",0,0,0,3,TRUE,TRUE
10,56,32,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
13,56,32,5,4,1,4,1,1,"PBMS",0,1,1,3,TRUE,TRUE
14,56,32,2,2,2,0,0,2,"PBMS",0,0,0,0,TRUE,TRUE
17,56,32,4,0,3,1,4,0,"PBMS",0,0,0,0,TRUE,FALSE
18,56,32,1,1,1,0,0,1,"PBMS",0,0,0,0,TRUE,TRUE
19,62,32,3,2,3,0,1,2,"PBMN",0,0,0,0,TRUE,TRUE
20,62,32,0,0,0,0,0,0,"PBMN",0,0,0,0,TRUE,FALSE
22,62,32,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,32,4,4,1,3,0,1,"PBMN",0,0,0,3,FALSE,FALSE
24,62,32,2,2,2,0,0,2,"PBMN",0,0,0,0,TRUE,FALSE
25,62,32,2,1,1,0,1,0,"PBMN",0,0,0,0,FALSE,FALSE
26,62,32,2,2,0,2,0,0,"PBMN",0,1,1,2,TRUE,FALSE
28,62,32,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
30,62,32,1,1,1,0,0,1,"PBMN",0,0,0,0,FALSE,FALSE
32,62,32,3,3,2,1,0,2,"PBMN",0,0,0,1,FALSE,FALSE
33,62,32,1,1,1,0,0,1,"PBMN",0,0,0,0,FALSE,FALSE
34,62,32,6,6,6,0,0,6,"PBMN",0,0,0,0,FALSE,FALSE
40,51,32,6,6,5,0,0,5,"PBBX",0,0,0,0,FALSE,TRUE
41,51,32,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,FALSE
42,51,32,9,9,8,0,0,8,"PBBX",0,0,0,0,FALSE,FALSE
43,51,32,2,2,2,0,0,2,"PBBX",0,0,0,0,FALSE,TRUE
44,51,32,8,8,5,3,0,5,"PBBX",0,1,1,3,FALSE,TRUE
45,51,32,2,2,2,0,0,2,"PBBX",0,0,0,0,FALSE,FALSE
46,51,32,6,6,5,1,0,5,"PBBX",0,0,0,1,FALSE,TRUE
47,51,32,3,3,2,1,0,2,"PBBX",0,0,0,1,FALSE,TRUE
48,51,32,3,3,3,0,0,3,"PBBX",0,0,0,0,FALSE,TRUE
49,51,32,3,2,0,3,1,0,"PBBX",0,3,0,2,FALSE,FALSE
50,51,32,1,0,1,0,0,0,"PBBX",0,0,0,0,TRUE,FALSE
52,51,32,6,6,3,3,0,3,"PBBX",0,3,1,3,FALSE,TRUE
60,66,32,2,2,2,0,0,2,"PBBS",0,0,0,0,TRUE,FALSE
61,66,32,5,2,3,2,3,2,"PBBS",0,1,1,0,TRUE,TRUE
62,66,32,2,1,1,1,1,1,"PBBS",0,0,0,0,TRUE,FALSE
63,66,32,5,5,3,1,0,3,"PBBS",0,0,0,1,TRUE,FALSE
66,66,32,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
67,66,32,7,7,6,0,0,6,"PBBS",0,0,0,0,FALSE,TRUE
68,66,32,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
69,66,32,5,5,5,0,0,5,"PBBS",0,1,1,0,FALSE,FALSE
70,66,32,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,TRUE
71,66,32,0,0,0,0,0,0,"PBBS",0,0,0,0,FALSE,TRUE
72,66,32,7,7,4,2,0,4,"PBBS",0,0,0,2,FALSE,FALSE
